Key, SourceString
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00410,"先代カミハルムイ王のナシュロイの妻で<lf>ニコロイ王の母。<lf>たぐいまれなる魔力の持ち主だったが　身体が弱かった。<lf>カミハルムイ城の玉座の側には　アグシュナ王妃が<lf>生きていたころの　王家の肖像画が飾られている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00420,"芸人が集う　プクレットの村の長であり　ダジャレから<lf>ダンスまで　器用にこなすベテラン芸人でもある。<lf>村の名物である　演芸グランプリの審査委員長も務める。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00430,"プクレットの村で暮らす　気弱な子供で<lf>主人公の元の身体の持ち主と仲がよかった。<lf>何かにつけて泣いていたが　主人公の勇姿を見て<lf>強く生きていくと決めた。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00440,"プクレットの村で暮らす　芸人の青年。<lf>主人公の元の身体の持ち主と　コンビを組んでいたが<lf>芸の方向性のちがいから　コンビは解消している。<lf>すぐにセリフをかんでしまうクセがあったが<lf>今ではそれを　持ち芸として活かしている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00450,"オルフェアの町の町長および<lf>ナブナブ大サーカス団の団長。<lf>１５年前はケーキ職人だったが　不思議なチカラをもつ<lf>妹アルウェのたのみで　サーカス団をはじめた。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00460,"強い正義感を持つが　そのやる気が　いつも<lf>カラまわりしている　自称「警部」のプクリポ。<lf>無実の者を　言いがかりで逮捕しようとしたりと<lf>オルフェア住民からの評判は　いまひとつ。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00470,"プーポッパン王と　アルウェ王妃の息子で<lf>メギストリスの王子。母と同じく未来を知る能力を持つ。<lf>気弱な性格だが　両親に恥じぬ人物になろうと<lf>努力している。<lf>オルフェアのナブレット団長とは　伯父と甥の関係。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00480,"メギストリスの王妃で故人。<lf>ナブレット団長の妹で　ケーキ屋の看板娘だったが<lf>プーポッパン王にみそめられ　王妃となった。<lf>かなり天然な性格で　ありながら<lf>息子を思う　強く優しい心の持ち主。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00490,"メギストリスの国王。<lf>視察先で魔瘴に侵されていたが　残り少ない命で<lf>最後まで国を守ろうとした　優れた君主。<lf>アルウェ王妃の忘れ形見である　ラグアス王子には<lf>厳しくあたってしまうが<lf>息子を思う愛情の　裏返しである。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00500,"プクリポの英雄的存在で　天才術師。<lf>５００年前の人物だが　神出鬼没な伝説が多く<lf>さまざまな時代を行き来していたと　いわれている。<lf>ミュルエルの森にある広場には<lf>フォステイルの像が立ち　今では神聖な空気に包まれた<lf>一種の聖域となっている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00510,"レンダーシアで　魔瘴の研究をしていた老人だが<lf>メギストリス王国に招かれ　仕えることに。<lf>プーポッパン王から頼りにされていたが<lf>その正体は　プクランド大陸に呪いをまき散らそうと<lf>たくらむ魔物だった。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00520,"名声を求めて　活動する女性。<lf>亡くなった名士　ホルタ神父の娘で<lf>父以上の人物になって　生前にできなかった親孝行を<lf>果たそうとしているという　心優しい一面も？<lf>ただし　高飛車でワガママなため　評判はすこぶる悪い。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00530,"賢者のひとり。<lf>アクロニア鉱山を拠点に　世界各地を渡り歩いている。<lf>普段は眠っているが　魂が宿った杖がブロッゲンに<lf>代わって　言葉を伝えたり　歩かせたりしている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00540,"ルナナにつき従う　ドワーフの男たち。<lf>彼女の人使いのあらさに　よくグチをこぼしているが<lf>ルナナにコキ使われるのが　病みつきになっている模様。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00550,"アクロニア鉱山で働く　採掘士のまとめ役。<lf>威勢のいい口調で話す　実直な人物で<lf>かつて鉱山で起きた悲劇をくり返さぬよう<lf>戒めの地に手をつけないという誓いを守っている。<lf>ルナナのことは　仮病を使ってまで<lf>会うのを避けるほど　苦手。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00560,"大量のガラクタに埋もれた「ガラクタ城」の主。<lf>価値あるものに興味がなく　役に立たないものに<lf>愛を注ぐ変人で　見かけによらず　身体能力が高い。<lf>娯楽島ラッカランの島主ゴーレックは<lf>ダストンの実の兄で　収集グセは　血筋かもしれない。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00570,"城主ダストンの助手として　来客の対応をこなす青年。<lf>ガラクタにかけるダストンの情熱に　あこがれを抱く。<lf>ダストンの娘　チリにほれており<lf>ときどき　チリを想っては　ボーっとしているが<lf>そんなところも　ダストンにとっては評価が高いので<lf>案外いいコンビなのかもしれない。　"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00580,"岳都ガタラに出没し　城主ダストンが集めた<lf>ガラクタのみ盗む　自称「美少女怪盗」で<lf>その正体は　ダストンの養女　チリ。<lf>ガラクタに見える危険なものを捨てて　父を守るために<lf>義賊マスク・ド・ムーチョから盗みの技を学んだ。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00590,"王立研究院の院長を務める若者。<lf>モガレ修道院に住む孤児だった彼は　勉学に励んで<lf>１６歳の若さで　現在の地位をつかんだ。<lf>自分こそが捨てられた王子だと信じこんでおり<lf>ラミザ王子には　冷たくあたってしまう。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00600,"王立騎士団を率いる　ドルワーム王国の王子。<lf>他人を心配する優しさと　自分に自信が持てない<lf>気弱さから　周囲には頼りない人物と思われている。<lf>自分には　捨てられた兄弟がいることを知っており<lf>その兄弟の分まで　がんばろうとしているが……"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00610,"城主ダストンに３年前まで育てられていたが<lf>ある日　ダストンと大喧嘩をして　家を飛び出し<lf>ドルワーム王国で研究者となった。<lf>怪盗ポイックリンの時は　ノリノリなので<lf>研究者の仕事は　ストレスが　たまるのかもしれない。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00620,"ドルワーム王国の国王。<lf>「双子は王位を争い国を滅ぼす」という伝承から<lf>授かった双子の片方を捨てた。<lf>この時の「国を選ぶか　我が子を選ぶか」という<lf>ツラい決断は　吟遊詩人の詩となって語り継がれている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00630,"破邪舟の術の５００年前の継承者で　このとき１０歳。<lf>災いの源であるレイダメテスを断たねば　世界は滅ぶと<lf>破邪舟の術を継承する　使命に燃えていた。<lf>焦燥のあまり　はじめは高慢で非礼な言動を<lf>くり返していたが　継承の儀を手伝ってもらううちに<lf>心構えが　変わっていった。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00640,"５００年前のグレン城の指導者。<lf>人間が水を独占できるように　オーガをはじめとする<lf>他種族を追い出して　グレン城を乗っ取った。<lf>自分が指導する人間たちに対しては　基本親切なのに<lf>ほかの種族に冷たいのは　彼なりの覚悟の現れだろう。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00650,"エルフの５００年前の指導者で　偉大な魔法使いであり<lf>四術師のひとりでもある。<lf>ヒメアの前の　世界樹の守り人として<lf>神殿レイダメテスの炎に故郷を焼かれたエルフと<lf>ウェディの難民を　グレン北方の集落で導いた。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00660,"５００年前のオーガたちの指導者で　四術師のひとり。<lf>もともとは　グレン城の城主で本来の王だった。<lf>グレン城を奪った種族である　人間を嫌っているが<lf>人間の友人も　いたらしい。<lf>ガミルゴの名はガミルゴの盾島と共に<lf>長く語り継がれている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00670,"５００年前の四術師のひとり。<lf>とある理由で　オーグリード大陸に来ていたが<lf>レイダメテスによって　仲間のプクリポ達と<lf>避難することになった。<lf>しかし　シオドーアが人間以外を入城させなかったため<lf>海峡の岩屋に　滞在していた。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00680,"５００年前の四術師のひとりであるガミルゴの娘。<lf>大人ばかりのなかで育ったせいか　甘ったれで<lf>年の割に精神は幼く　人見知り。<lf>エルジュやヒメア達と接するうちに成長し<lf>自分を含めた「世界」や　その行く末に<lf>思いをはせるようになった。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00690,"５００年前の四術師のひとりであり<lf>エルフの指導者でもある　ヤクルのひとり娘。<lf>人間と他の種族が争うなか　子どもたちが先頭に立って<lf>手を取り合う未来を見にいく方が　おもしろそうだと<lf>エルジュやガルミィと手を取り合う。"
SYSTXT_TIPS_MESSAGE_YOUGOSYOKAI_00010,"アストルティアの各地で見られる<lf>大地の裂け目からのぞく　まばゆい光の集合。<lf>多くの学者が調べたが　河の底に何があるのかは<lf>現在のところはわかっていない。"
SYSTXT_TIPS_MESSAGE_YOUGOSYOKAI_00020,"世界各地で発生している　紫の霧。<lf>魔物を凶暴化させ　草木も枯らすばかりか<lf>触れた者の命をも奪うため　非常に危険。"
SYSTXT_TIPS_MESSAGE_YOUGOSYOKAI_00030,"歴史の陰から世界を支えてきた　善なる知識の守護者。<lf>１０００年前より　すでに存在しており<lf>勇者や盟友と協力し　共に魔王に立ち向かってきた。"
SYSTXT_TIPS_MESSAGE_YOUGOSYOKAI_00040,"秘伝の術を持つ　４人の術師。<lf>それぞれの術が　心正しき者に受け継がれるように<lf>継承には　残り３人による継承の儀式を必要としている。<lf>５００年前の四術師は　「エルジュ」「フォステイル」<lf>「ヤクル」「ガミルゴ」の４名。"
SYSTXT_TIPS_MESSAGE_YOUGOSYOKAI_00050,"古代よりエテーネの民に伝わる<lf>自在に　時を超える秘術。<lf>時代と共に　扱える者は減っていき<lf>数百年前に　完全に失われたとされている。"
SYSTXT_TIPS_MESSAGE_YOUGOSYOKAI_00060,"数多の魔王に　チカラを貸し与えてきた存在で<lf>アストルティアに　脅威をもたらしつづけている。<lf>そのチカラは日増しに強くなり　やがて世界を<lf>覆いつくすときがくるという。"
SYSTXT_TIPS_MESSAGE_YOUGOSYOKAI_00070,"勇者とは　勇気をつかさどる神　グランゼニスの<lf>チカラを宿す者。<lf>そして　盟友とは　勇者を支えるべく<lf>選ばれし者のことである。<lf>魔王を討つ使命を帯びた勇者が　現れると<lf>それに呼応して　盟友も覚醒し<lf>チカラを合わせ　邪悪を討つと言われている。"
SYSTXT_TIPS_TITLE_BOUKENSYANOKISOTISIKI,"冒険者の基礎知識"
SYSTXT_TIPS_TITLE_BOUKENSYANOHATTENTISIKI,"冒険者の発展知識"
SYSTXT_TIPS_TITLE_BATTLENOTISIKI,"バトルの知識"
SYSTXT_TIPS_TITLE_STATUSNOTISIKI,"ステータスの知識"
SYSTXT_TIPS_TITLE_SEICHONIKANSURUTISIKI,"成長に関する知識"
SYSTXT_TIPS_TITLE_BENRINAKINOU,"便利な機能"
SYSTXT_TIPS_TITLE_SHISETSUNOSHOKAI,"施設の紹介"
SYSTXT_TIPS_TITLE_HONONOTAMIOGRE,"種族紹介：炎の民　オーガ"
SYSTXT_TIPS_TITLE_MIZUNOTAMIWEDHI,"種族紹介：水の民　ウェディ"
SYSTXT_TIPS_TITLE_KAZENOTAMIELF,"種族紹介：風の民 エルフ"
SYSTXT_TIPS_TITLE_CHINOTAMIDWAF,"種族紹介：地の民　ドワーフ"
SYSTXT_TIPS_TITLE_HANANOTAMIPUKURIPO,"種族紹介：花の民　プクリポ"
SYSTXT_TIPS_TITLE_YUUNOTAMIHUMAN,"種族紹介：勇の民　人間"
SYSTXT_TIPS_TITLE_ORGREEDTAIRIKU,"大陸紹介：オーグリード大陸"
SYSTXT_TIPS_TITLE_WENASHOTO,"大陸紹介：ウェナ諸島"
SYSTXT_TIPS_TITLE_ERUTONATAIRIKU,"大陸紹介：エルトナ大陸"
SYSTXT_TIPS_TITLE_DOWACHAKATAIRIKU,"大陸紹介：ドワチャッカ大陸"
SYSTXT_TIPS_TITLE_PUKURANDOTAIRIKU,"大陸紹介：プクランド大陸"
SYSTXT_TIPS_TITLE_RENDASHIATAIRIKU,"大陸紹介：レンダーシア大陸"
SYSTXT_TIPS_TITLE_KENJYAHORO,"人物紹介：賢者ホーロー"
SYSTXT_TIPS_TITLE_MURAOUKURIHUGEEN,"人物紹介：村王クリフゲーン"
SYSTXT_TIPS_TITLE_MAIYU,"人物紹介：マイユ"
SYSTXT_TIPS_TITLE_ARORUDO,"人物紹介：アロルド"
SYSTXT_TIPS_TITLE_JENYA,"人物紹介：ジェニャ"
SYSTXT_TIPS_TITLE_KENJYAEIDOSU,"人物紹介：賢者エイドス"
SYSTXT_TIPS_TITLE_BAGUDOOU,"人物紹介：バグド王"
SYSTXT_TIPS_TITLE_FURUKKA,"人物紹介：フルッカ"
SYSTXT_TIPS_TITLE_FIFI,"人物紹介：フィーフィ"
SYSTXT_TIPS_TITLE_GUROSUNAOU,"人物紹介：グロスナー王"
SYSTXT_TIPS_TITLE_SUPINDORUHEISICHO,"人物紹介：スピンドル兵士長"
SYSTXT_TIPS_TITLE_KENJYAMARINE,"人物紹介：賢者マリーン"
SYSTXT_TIPS_TITLE_HYUZA,"人物紹介：ヒューザ"
SYSTXT_TIPS_TITLE_RUBEKA,"人物紹介：ルベカ"
SYSTXT_TIPS_TITLE_SETORISONCHO,"人物紹介：セトリー村長"
SYSTXT_TIPS_TITLE_BARUCHA,"人物紹介：バルチャ"
SYSTXT_TIPS_TITLE_ARSHIKU,"人物紹介：アーシク"
SYSTXT_TIPS_TITLE_KEELU,"人物紹介：キール"
SYSTXT_TIPS_TITLE_REGU,"人物紹介：レグ"
SYSTXT_TIPS_TITLE_DARIA,"人物紹介：ダーリア"
SYSTXT_TIPS_TITLE_SOMYA,"人物紹介：ソーミャ"
SYSTXT_TIPS_TITLE_BORENCHOUCHO,"人物紹介：ボーレン町長"
SYSTXT_TIPS_TITLE_KINNATYOUSAIN,"人物紹介：キンナー調査員"
SYSTXT_TIPS_TITLE_CATREBELIO,"人物紹介：キャット・リベリオ"
SYSTXT_TIPS_TITLE_CATMANMAR,"人物紹介：キャット・マンマー"
SYSTXT_TIPS_TITLE_JOOUDHIORE,"人物紹介：女王ディオーレ"
SYSTXT_TIPS_TITLE_MERUKOU,"人物紹介：メルー公"
SYSTXT_TIPS_TITLE_ODHISOUJI,"人物紹介：オーディス王子"
SYSTXT_TIPS_TITLE_CASRAN,"人物紹介：キャスラン"
SYSTXT_TIPS_TITLE_SERIA,"人物紹介：セーリア"
SYSTXT_TIPS_TITLE_FUURA,"人物紹介：フウラ"
SYSTXT_TIPS_TITLE_KYUUSUKE,"人物紹介：キュウスケ"
SYSTXT_TIPS_TITLE_ASABAGI,"人物紹介：アサナギ"
SYSTXT_TIPS_TITLE_MIKOHIMEA,"人物紹介：巫女ヒメア"
SYSTXT_TIPS_TITLE_RYOUSYUTAKETORA,"人物紹介：領主タケトラ"
SYSTXT_TIPS_TITLE_KAIJYUPUSUGON,"人物紹介：怪獣プスゴン"
SYSTXT_TIPS_TITLE_NIKOROIOU,"人物紹介：ニコロイ王"
SYSTXT_TIPS_TITLE_RITAHIME,"人物紹介：リタ姫"
SYSTXT_TIPS_TITLE_AGUSHYUNAOUKI,"人物紹介：アグシュナ王妃"
SYSTXT_TIPS_TITLE_PUKKUREISONCHO,"人物紹介：プックレイ村長"
SYSTXT_TIPS_TITLE_PUDDHIN,"人物紹介：プディン"
SYSTXT_TIPS_TITLE_PIRIPPO,"人物紹介：ピリッポ"
SYSTXT_TIPS_TITLE_NABURETTODANCHO,"人物紹介：ナブレット団長"
SYSTXT_TIPS_TITLE_PAKUREKEIBU,"人物紹介：パクレ警部"
SYSTXT_TIPS_TITLE_RAGUASUOUJI,"人物紹介：ラグアス王子"
SYSTXT_TIPS_TITLE_ARUWEOUHI,"人物紹介：アルウェ王妃"
SYSTXT_TIPS_TITLE_PUPPAPPONOU,"人物紹介：プーポッパン王"
SYSTXT_TIPS_TITLE_FOSTEIRU,"人物紹介：フォステイル"
SYSTXT_TIPS_TITLE_IDDO,"人物紹介：イッド"
SYSTXT_TIPS_TITLE_RUNANA,"人物紹介：ルナナ"
SYSTXT_TIPS_TITLE_KENJYABUROKKEN,"人物紹介：賢者ブロッゲン"
SYSTXT_TIPS_TITLE_MUCHETOBUTYA,"人物紹介：ムチェとブチャ"
SYSTXT_TIPS_TITLE_HOTTUIOYAKATA,"人物紹介：ホッツィ親方"
SYSTXT_TIPS_TITLE_JOUSYUDASUTON,"人物紹介：城主ダストン"
SYSTXT_TIPS_TITLE_POTUKON,"人物紹介：ポツコン"
SYSTXT_TIPS_TITLE_KAITOPOIKKURIN,"人物紹介：怪盗ポイックリン"
SYSTXT_TIPS_TITLE_DURAINCHO,"人物紹介：ドゥラ院長"
SYSTXT_TIPS_TITLE_RAMIZAOUJI,"人物紹介：ラミザ王子"
SYSTXT_TIPS_TITLE_CHIRI,"人物紹介：チリ"
SYSTXT_TIPS_TITLE_URADOKOKUOU,"人物紹介：ウラード国王"
SYSTXT_TIPS_TITLE_ERUJYU,"人物紹介：エルジュ"
SYSTXT_TIPS_TITLE_SHIODOA,"人物紹介：シオドーア"
SYSTXT_TIPS_TITLE_YAKURU,"人物紹介：ヤクル"
SYSTXT_TIPS_TITLE_GAMIRUGO,"人物紹介：ガミルゴ"
SYSTXT_TIPS_TITLE_GARUMXI,"人物紹介：ガルミィ"
SYSTXT_TIPS_TITLE_HIMEA,"人物紹介：ヒメア"
SYSTXT_TIPS_TITLE_HIKARINOKAWA,"用語解説：光の河"
SYSTXT_TIPS_TITLE_MASYO,"用語解説：魔瘴"
SYSTXT_TIPS_TITLE_EICHINOKANMURI,"用語解説：叡智の冠"
SYSTXT_TIPS_TITLE_YONJYUTUSHI,"用語解説：四術師"
SYSTXT_TIPS_TITLE_TOKIWATARINOJYUTU,"用語解説：時渡りの術"
SYSTXT_TIPS_TITLE_OOINARUYAMINOKONGEN,"用語解説：大いなる闇の根源"
SYSTXT_TIPS_TITLE_YUUSYATOMEIYU,"用語解説：勇者と盟友"
