Key,SourceString
LINE_CASINONPC_DWF_M13,"うーん……"
LINE_CASINONPC_DWF_F01,"おっしゃー！"
LINE_CASINONPC_DWF_F02,"帰ろっかなー"
LINE_CASINONPC_DWF_F03,"きゃーっ！"
LINE_CASINONPC_DWF_F04,"ひょーお！<lf>当たっちゃったー！"
LINE_CASINONPC_DWF_F05,"ひゅー　ひゅー<lf>きちゃったよぉ！"
LINE_CASINONPC_DWF_F06,"しょぼぼーん"
LINE_CASINONPC_DWF_F07,"ひゃっっほー<lf>最高だぜ！"
LINE_CASINONPC_DWF_F08,"ひょおお！"
LINE_CASINONPC_DWF_F09,"ひゃおー！"
LINE_CASINONPC_DWF_F10,"ひょひょひょっ！"
LINE_CASINONPC_DWF_F11,"ひゃぁあう！"
LINE_CASINONPC_DWF_F12,"ぶい！"
LINE_CASINONPC_DWF_F13,"しゅーん……"
LINE_CASINONPC_PUK_M01,"よっろしくー！"
LINE_CASINONPC_PUK_M02,"まったねー"
LINE_CASINONPC_PUK_M03,"やたっ！"
LINE_CASINONPC_PUK_M04,"ひゃほーっ！"
LINE_CASINONPC_PUK_M05,"うわうわうわっ！"
LINE_CASINONPC_PUK_M06,"ずずずがーん！"
LINE_CASINONPC_PUK_M07,"……え？"
LINE_CASINONPC_PUK_M08,"いっくよー！"
LINE_CASINONPC_PUK_M09,"よっ！"
LINE_CASINONPC_PUK_M10,"ほぁあっ！"
LINE_CASINONPC_PUK_M11,"しょおおおぅっ！"
LINE_CASINONPC_PUK_M12,"勝利～っ！"
LINE_CASINONPC_PUK_M13,"ず～ん……"
LINE_CASINONPC_PUK_F01,"やっちゃう？<lf>やっちゃう？"
LINE_CASINONPC_PUK_F02,"おさらばっ！"
LINE_CASINONPC_PUK_F03,"いぇいっ！"
LINE_CASINONPC_PUK_F04,"あざーす！"
LINE_CASINONPC_PUK_F05,"はわわわっ！"
LINE_CASINONPC_PUK_F06,"がーん！がーん！"
LINE_CASINONPC_PUK_F07,"……あ！"
LINE_CASINONPC_PUK_F08,"いっちゃうよー！"
LINE_CASINONPC_PUK_F09,"ていっ！"
LINE_CASINONPC_PUK_F10,"にゃぁっ！"
LINE_CASINONPC_PUK_F11,"にゅうあぁあっ！"
LINE_CASINONPC_PUK_F12,"わ～い！　わ～い！"
LINE_CASINONPC_PUK_F13,"かなしみ～"
LINE_CASINONPC_NIN_M01,"よろしく頼む"
LINE_CASINONPC_NIN_M02,"こりゃ<lf>引け時かな……？"
LINE_CASINONPC_NIN_M03,"うん　うん<lf>良い　良い……"
LINE_CASINONPC_NIN_M04,"キてる　キてる<lf>……ふふふ"
LINE_CASINONPC_NIN_M05,"おおぅ！<lf>悪いな　みんな。"
LINE_CASINONPC_NIN_M06,"うん……<lf>つぎ　いこう　次！"
LINE_CASINONPC_NIN_M07,"え？　マジ……！！！"
LINE_CASINONPC_NIN_M08,"いくぞ！"
LINE_CASINONPC_NIN_M09,"うりゃ！"
LINE_CASINONPC_NIN_M10,"うおりゃ！"
LINE_CASINONPC_NIN_M11,"とどけっ！"
LINE_CASINONPC_NIN_M12,"……ふぅ"
LINE_CASINONPC_NIN_M13,"ちっ！"
LINE_CASINONPC_NIN_F01,"失礼します"
LINE_CASINONPC_NIN_F02,"そろそろ<lf>おいとま　しますね"
LINE_CASINONPC_NIN_F03,"あら　まぁ！"
LINE_CASINONPC_NIN_F04,"今日は<lf>私の日なのかしら？"
LINE_CASINONPC_NIN_F05,"あら　あら　あら<lf>まぁ　まぁ　まぁ！"
LINE_CASINONPC_NIN_F06,"あら　まぁ……<lf>こんな事もありますわ"
LINE_CASINONPC_NIN_F07,"あら……あら？<lf>え？　えっ？！！"
LINE_CASINONPC_NIN_F08,"みんな<lf>気をつけて！"
LINE_CASINONPC_NIN_F09,"えい！"
LINE_CASINONPC_NIN_F10,"えやっ！"
LINE_CASINONPC_NIN_F11,"これでっ！"
LINE_CASINONPC_NIN_F12,"なんとかなりました！"
LINE_CASINONPC_NIN_F13,"……はぁ"
SYSTXT_CASINO_BINGO_00260,"<speed=0>カジノレイドが　発生しています。<lf>もういちど　ビンゴを遊びますか？<yesno_nc><close>"
SYSTXT_CASINO_BINGO_00270,"<speed=0>カジノレイドが　発生しています。<lf>ほんとうに　終了してよろしいですか？<yesno 2><close>"
SYSTXT_CASINO_ROULETTE_00170,"<speed=0>ベットしたい場所に<lf><emoji FaceButton_Right>で　チップを　置いてください。<br><lf>のこり時間が　０になると<lf>ルーレットがまわりはじめます。"
SYSTXT_CASINO_RAID_00350,"残り {Time}分"
SYSTXT_CASINO_RAID_00360,"残り {Time}ターン"
SYSTXT_CASINO_RAID_00370,"残り {Time}球"
SYSTXT_CASINO_POKER_00420,"かけきん変更"
SYSTXT_CASINO_POKER_00430,"スタート"
SYSTXT_CASINO_SLOT_00780,"かけきん変更"
SYSTXT_CASINO_SLOT_00790,"スタート"
SYSTXT_CASINO_BINGO_00280,"移動"
SYSTXT_CASINO_BINGO_00290,"回転"
SYSTXT_CASINO_BINGO_00300,"参加者一覧( {Guest}/16)"
SYSTXT_CASINO_BINGO_00310,"参加者一覧({Guest}/16)"
SYSTXT_CASINO_BINGO_00320,"（空席）"
SYSTXT_CASINO_ROULETTE_00180,"スタート"
SYSTXT_CASINO_ROULETTE_00190,"ベットを終了して<lf>ルーレットを開始してよろしいですか？<yesno_nc><close>"
SYSTXT_CASINO_BINGO_00330,"スタート"
SYSTXT_CASINO_BINGO_00340,"ビンゴを開始してよろしいですか？<yesno_nc><close>"
SYSTXT_CASINO_COMMON_00150,"ジャックポットトーテムだ。<lf>現在の　ジャックポット獲得枚数は<lf>{Jackpot}枚のようだ。"
SYSTXT_CASINO_BINGO_00350,"ビンゴを　途中で終了すると<lf>かけきんは　もどらず<lf>コインも　かくとく　できません。"
SYSTXT_CASINO_BINGO_00360,"<speed=0>ほんとうに　終了してよろしいですか？<yesno_nc><close>"
SYSTXT_CASINO_BINGO_00370,"終了"
SYSTXT_CASINO_SLOT_00800,"なんと　メタルスピンの　続く　回数が<lf>{Mspin}回　追加されたようだ…！<auto_bw=2500><close>"
SYSTXT_CASINO_SLOT_00810,"メタルスピンの　続く　回数が<lf>最大値に　たっした！<auto_bw=2500><close>"
SYSTXT_CASINO_BINGO_00380,"カジノレイドが　続いています。"
