Key,SourceString
SYSTEXT_GetItemText_Comp_KQ_020_2_20_1,"体力が半分以下の状態で\n<%sEV_QUE_NAME0>に　勝利した！\n<auto_br=5000>\n開かずの小箱にかかっている術が　かき消された！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_020_2_20_2,"体力が半分以下の状態で\n<%sEV_QUE_NAME0>に　勝利した！\n<auto_br=5000>\n開かずの小箱にかかっている術が　かき消された！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_024_1_10,"<%sEV_QUE_NAME0>は\nおそうじぼうを　落としていった。\n<auto_br=5000>\n{pc}は\nおそうじぼう (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_028_1_10,"<%sEV_QUE_NAME0>は\nマジカルエッセンスを　落としていった。\n<auto_br=5000>\n{pc}は\nマジカルエッセンス (Key Item) を\n手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_028_2_10,"<%sEV_QUE_NAME0>は\nサラツヤオイルを　落としていった。\n<auto_br=5000>\n{pc}は\nサラツヤオイル (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_028_3_30_1,"<%sEV_QUE_NAME0>は\n赤いサビを　落としていった。\n<auto_br=5000>\n{pc}は\n赤いサビ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_028_3_30_2,"<%sEV_QUE_NAME0>は\n青いナミダを　落としていった。\n<auto_br=5000>\n{pc}は\n青いナミダ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_028_4_10,"<%sEV_QUE_NAME0>は\nオーロラパウダーを　落としていった。\n<auto_br=5000>\n{pc}は\nオーロラパウダー (Key Item) を\n手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_029_1_10,"<%sEV_QUE_NAME0>は\n男のコロンを　落としていった。\n<auto_br=5000>\n{pc}は\n男のコロン (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_030_1_10,"<%sEV_QUE_NAME0>は\nチョッピカカオを　落としていった。\n<auto_br=5000>\n{pc}は\nチョッピカカオ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_031_1_10,"<%sEV_QUE_NAME0>は\nビリビリリーフを　落としていった。\n<auto_br=5000>\n{pc}は\nビリビリリーフ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_032_1_10,"<%sEV_QUE_NAME0>は\n魅惑のぶどうを　落としていった。\n<auto_br=5000>\n{pc}は\n魅惑のぶどう (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_033_1_10,"<%sEV_QUE_NAME0>は\nようがんイチゴを　落としていった。\n<auto_br=5000>\n{pc}は\nようがんイチゴ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_034_1_40,"<%sEV_QUE_NAME0>は\n夢色のスプレーを　落としていった。\n<auto_br=5000>\n{pc}は\n夢色のスプレー (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_037_1_10,"<%sEV_QUE_NAME0>は\n夜のささやきを　落としていった。\n<auto_br=5000>\n<client_pcname>は\n夜のささやき (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_038_1_10,"<%sEV_QUE_NAME0>は\n罪深きバラを　落としていった。\n<auto_br=5000>\n{pc}は\n罪深きバラ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_039_1_10,"<%sEV_QUE_NAME0>は\nチャノキの葉を　落としていった。\n<auto_br=5000>\n{pc}は\nチャノキの葉 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_040_1_10,"<%sEV_QUE_NAME0>は\n純白の雪片を　落としていった。\n<auto_br=5000>\n{pc}は\n純白の雪片 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_041_1_10,"<%sEV_QUE_NAME0>は\nドロくさいこうらを　落としていった。\n<auto_br=5000>\n{pc}は\nドロくさいこうら (Key Item) を\n手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_042_1_10,"<%sEV_QUE_NAME0>は\n夜霧の指輪を　落としていった。\n<auto_br=5000>\n{pc}は\n夜霧の指輪 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_043_1_10,"<%sEV_QUE_NAME0>は\n落日のフラッグを　落としていった。\n<auto_br=5000>\n{pc}は\n落日のフラッグ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_044_1_10,"<%sEV_QUE_NAME0>は\n白銀ホタテを　落としていった。\n<auto_br=5000>\n{pc}は\n白銀ホタテ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_045_1_10,"<%sEV_QUE_NAME0>は\nこんじきオイルを　落としていった。\n<auto_br=5000>\n{pc}は\nこんじきオイル (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_046_1_11,"{Deadmons_Target}は　三つ星ブレンド豆を\n落としていった！\n三つ星ブレンド豆を　<%nEV_QUE_T_NUM0>個　集めおわった！\n<auto_br=5000>\n{pc}は\n三つ星ブレンド豆 (Key Item) を\n手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_KQ_139_1_20,"<%sEV_QUE_NAME0>は\nしゃくねつのカケラを　落としていった。\n<auto_br=5000>\n{pc}は\nしゃくねつのカケラ (Key Item) を\n手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_001_1_10,"<%sEV_QUE_NAME0>は\nメルサン小麦を　落としていった。\nメルサン小麦を　<%nEV_QUE_T_NUM0>個　集めおわった！\n<auto_br=5000>\n{pc}は\nメルサン小麦 (Key Item) を\n手に入れた！\n<auto_br=5000>\n小麦をひくために　メルン水車郷の\n水車小屋へ　向かおう。<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_002_1_10,"<%sEV_QUE_NAME0> dropped the\nGlittering Book\n<br>\n{pc} obtained the\nGlittering Book (Key Item)<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_002_3_10,"<%sEV_QUE_NAME0>は\n上質なウールを　落としていった\n上質なウールを　<%nEV_QUE_T_NUM0>個　集めおわった！\n<auto_br=5000>\n{pc}は\n上質なウール (Key Item) を\n手に入れた！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_002_4_10,"<%sEV_QUE_NAME0>は\n安らぎの香を　落としていった。\n<auto_br=5000>\n{pc}は\n安らぎの香 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_003_2_10,"<%sEV_QUE_NAME0>は　黄金の王しゃくを\n落としていった！\n<auto_br=5000>\n{pc}は\n黄金の王しゃく (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_005_1_20,"<%sEV_QUE_NAME0>は　浄化のハーブを\n落としていった！\n浄化のハーブを　<%nEV_QUE_T_NUM0>個　集めおわった！\n<auto_br=5000>\n{pc}は\n浄化のハーブ (Key Item) を\n手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_007_1_10,"<%sEV_QUE_NAME0>は\nいにしえの石版を　落としていった。\n<auto_br=5000>\n{pc}は\nいにしえの石版 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_008_1_20,"<%sEV_QUE_NAME0>は　月光の金糸を\n落としていった！\n月光の金糸を　<%nEV_QUE_T_NUM0>本　集めおわった！\n<auto_br=5000>\n{pc}は\n月光の金糸 (Key Item) を\n手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_011_1_10,"<%sEV_QUE_NAME0>は\n白梅の枝を　落としていった。\n<auto_br=5000>\n{pc}は\n白梅の枝 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_012_3_30,"<%sEV_QUE_NAME0>は\n踊り子の衣装を　落としていった。\n<auto_br=5000>\n{pc}は\n踊り子の衣装 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_013_1_10,"<%sEV_QUE_NAME0>は\nじごくのヤスリを　落としていった。\n<auto_br=5000>\n{pc}は\nじごくのヤスリ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_014_1_20,"<%sEV_QUE_NAME0>は\nハイテクスパナを　落としていった。\n<auto_br=5000>\n{pc}は\nハイテクスパナ (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_015_1_20,"<%sEV_QUE_NAME0>は\n幻日の鏡を　落としていった。\n<auto_br=5000>\n{pc}は\n幻日の鏡 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_017_1_10,"<%sEV_QUE_NAME0>は\n浄化の種火を　落としていった。\n<auto_br=5000>\n{pc}は\n浄化の種火 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_018_1_10,"<%sEV_QUE_NAME0>は\n古竜の骨を　落としていった。\n<auto_br=5000>\n{pc}は\n古竜の骨 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_019_1_20,"<%sEV_QUE_NAME0>は\n魔光レンズを　落としていった。\n<auto_br=5000>\n{pc}は\n魔光レンズ (Key Item) を　手に入れた！\nグランゼドーラ城の　秘密会議室へ届けよう。<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_MQ_025_1_10,"<%sEV_QUE_NAME0>は\n虹色の輝石を　落としていった。\n<auto_br=5000>\n{pc}は\n虹色の輝石 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_001_1_10,"試練のバングルを　装備した状態で\n<%sEV_QUE_NAME0>を　{SucceedNum_Now}匹　\n素手の『こうげき』で　たおした！\n<auto_br=5000>\nこれで　<%nEV_QUE_T_NUM0>匹　たおしおわった！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_002_1_10,"{pc}は　仲間をかばって　勝利した！\nこれで　<%nEV_QUE_T_NUM0>回　達成した！\nザマ峠の　博愛の碑に　祈りを捧げにいこう！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_003_1_10,"<%sEV_QUE_NAME0>を　{SucceedNum_Now}匹\n魔結界を使ってから　たおした！\nこれで　<%nEV_QUE_T_NUM0>匹　たおしおわった！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_004_1_10,"{pc}は\n精霊の実 (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_005_1_20,"<%sEV_QUE_NAME0>を　{SucceedNum_Now}匹　たおした！\nこれで　<%nEV_QUE_T_NUM0>匹　たおしおわった！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_006_1_10,"スーパーハイテンションの状態で\n<%sEV_QUE_NAME0>を　{SucceedNum_Now}匹　たおした！\nこれで　<%nEV_QUE_T_NUM0>匹　たおしおわった！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_008_1_10_1,"<%sEV_QUE_NAME0>は\n古代兵器のコアを　落としていった。\n<auto_br=5000>\n{pc}は\n古代兵器のコア (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_008_1_10_2,"<%sEV_QUE_NAME0>は\n虹色のインゴットを　落としていった。\n<auto_br=5000>\n{pc}は\n虹色のインゴット (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_009_1_10,"{pc}は\nふしぎなおどりを　受けきった！\n<auto_br=5000>\n踊り子になるための　儀式が　完了した！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_010_1_10,"<%sEV_QUE_NAME0>を　{SucceedNum_Now}匹　たおした！\nこれで　<%nEV_QUE_T_NUM0>匹　たおしおわった！\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_011_1_10,"<%sEV_QUE_NAME0>は\n星まんを　落としていった。\n<auto_br=5000>\n{pc}は\n星まん (Key Item) を　手に入れた！<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Comp_TQ_012_1_20,"<%sEV_QUE_NAME0>は　ネコヤシの実を\n落としていった！\nネコヤシの実を　<%nEV_QUE_T_NUM0>個　集めおわった！\n<auto_br=5000>\n{pc}は\nネコヤシの実 (Key Item) を　手に入れた！\n遊びハウスのルッチーに渡そう。<se_nots System Item>\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_AQ_007_4_11,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_AQ_008_2_10,"プクプクピーチを {SucceedNum_Now} obtained!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_AQ_018_3_10,"具象の霊灰を {SucceedNum_Now} obtained!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_FQ_037_1_40,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_FQ_104_1_10,"まりょくの練魂を {SucceedNum_Now} obtained!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_FQ_105_1_10,"やわらかねんどを {SucceedNum_Now} obtained!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_FQ_111_1_30,"ヒャクマガリの根を {SucceedNum_Now}本 手に入れた!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_003_2_10,"メイジダスターに {SucceedNum_Now}ＭＰ ためた!\n{SucceedNum_remain} remain.Ｐ\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_004_1_20,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_004_2_20,"テンションを上げて <%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_004_3_20,"素手で <%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_006_1_10,"ボケを使って <%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_006_3_10,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_008_4_10,"やいばのぼうぎょを　使って勝利 {SucceedNum}回目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_010_1_20,"<%sEV_QUE_NAME0>を みのがす {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_010_4_10,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_011_1_10,"ドルマを使って <%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_012_1_10,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_012_4_15,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_014_1_11,"仲間モンスターに {SucceedNum_Now}匹 倒させた!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_014_4_10,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_015_1_10,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_015_4_10,"ふういんのダンスを使った状態で\n<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_016_1_10,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_016_2_10,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_016_3_20,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\r\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_JQ_016_4_10,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_KQ_046_1_11,"三つ星ブレンド豆を {SucceedNum_Now} obtained!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_MQ_001_1_10,"{SucceedNum_Now} Melsan Wheat bundles obtained!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_MQ_002_3_10,"上質なウールを {SucceedNum_Now} obtained!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_MQ_005_1_20,"{SucceedNum_Now} Purifying Herbs obtained!\n{SucceedNum_remain} remaining.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_MQ_008_1_20,"月光の金糸を {SucceedNum_Now}本 手に入れた！\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_TQ_002_1_10,"仲間をかばって　戦闘に勝利 {SucceedNum}回目！\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_TQ_003_1_10,"魔結界を使って <%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_TQ_005_1_20,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目！\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_TQ_006_1_10,"スーパーハイテンションで <%sEV_QUE_NAME0>討伐！\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_TQ_010_1_10,"<%sEV_QUE_NAME0>討伐 {SucceedNum}匹目!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
SYSTEXT_GetItemText_Mid_TQ_012_1_20,"ネコヤシの実を {SucceedNum_Now} obtained!\n{SucceedNum_remain} remain.\n<auto_bw=5000><close>"
